,psu,hhld,sn,abs_sex,abs_age,abs_relhh,abs_edulvl,abs_rsn,abs_nummonth,abs_living,l10_1digit,l10_nsco
10295,1788,15,1,Male,40,Spouse,Illiterate,4,11,India,F,5153
10296,1788,7,1,Male,45,Spouse,Illiterate,4,8,India,J,9312
10297,1788,7,2,Male,15,Son/Daughter,SLC and equiv.,3,6,Kailali,9,9999
10298,1788,18,1,Male,32,Son/Daughter,Class 8,4,46,India,F,5419
10299,1788,13,1,Male,30,Son/Daughter,Class 9,4,4,India,F,5414
10300,1788,13,2,Male,18,Son/Daughter,Class 7,4,37,India,F,5414
10301,1788,4,1,Female,62,Spouse,Illiterate,7,17,Kailali,9,9999
10302,1788,12,1,Male,38,Spouse,Class 8,4,4,India,F,5414
10303,1788,12,2,Male,6,Son/Daughter,Nursery/LKG/UKG,3,4,Kailali,,NA
10304,1788,14,1,Male,41,Spouse,Class 5,4,4,India,F,5414
10305,1788,14,2,Male,13,Son/Daughter,Class 3,3,6,Doti,9,9999
10306,1788,3,1,Male,12,Son/Daughter,Class 6,3,12,India,9,9999
10307,1788,3,2,Male,22,Son/Daughter,Class 12 and Intermediate,3,12,Kathmandu,9,9999
10308,1788,3,3,Female,18,Son/Daughter,Class 12 and Intermediate,3,1,Doti,9,9999
10309,1789,9,1,Male,32,Spouse,Class 7,1,9,Kathmandu,A,310
10310,1789,13,1,Male,31,Spouse,Bachelor Level and equiv.,2,1,Kailali,D,3324
10311,1789,12,1,Male,42,Spouse,Class 12 and Intermediate,1,2,Doti,0,0
10312,1789,18,1,Male,22,Son/Daughter,Class 8,1,2,Kathmandu,A,310
10313,1789,8,1,Male,27,Son/Daughter,Class 8,1,1,Kathmandu,A,310
10314,1789,8,2,Male,20,Son/Daughter,Class 6,4,12,India,J,9412
10315,1789,6,1,Male,22,Spouse,SLC and equiv.,4,13,India,J,9112
10316,1789,20,1,Male,17,Son/Daughter,SLC and equiv.,3,19,Kathmandu,9,9999
10317,1789,7,1,Male,31,Spouse,Master Level and above,4,37,"Korea, Republic of",D,3122
10318,1790,20,1,Male,37,Son/Daughter,Illiterate,1,13,India,J,9112
10319,1790,3,1,Male,23,Son/Daughter,Class 2,1,10,India,J,9112
10320,1790,13,1,Male,51,Spouse,Illiterate,1,8,India,0,0
10321,1790,13,2,Male,24,Son/Daughter,Class 4,1,9,India,0,0
10322,1790,2,1,Male,54,Spouse,Illiterate,1,6,India,0,0
10323,1790,2,2,Male,16,Son/Daughter,Class 4,1,11,India,0,0
10324,1790,6,1,Male,53,Spouse,Illiterate,1,5,India,J,9112
10325,1790,6,2,Male,22,Son/Daughter,Class 4,1,11,India,0,0
10326,1790,7,1,Male,41,Son/Daughter,Class 3,1,6,India,0,0
10327,1790,7,2,Female,38,Daughter-in-law,Illiterate,1,6,India,0,0
10328,1790,7,3,Male,16,Grand son/daughter,Class 10,3,4,Doti,9,9999
10329,1790,9,1,Male,51,Spouse,Class 2,1,8,India,0,0
10330,1790,9,2,Male,22,Son/Daughter,Class 4,1,6,India,J,9112
10331,1790,10,1,Male,42,Spouse,Class 5,1,6,India,F,5414
10332,1790,5,1,Male,45,Spouse,Illiterate,1,9,India,F,5419
10333,1790,5,2,Male,15,Son/Daughter,Class 8,1,5,India,F,5151
10334,1790,8,1,Male,42,Spouse,Illiterate,1,6,India,F,5120
10335,1790,12,1,Male,45,Spouse,Class 9,4,7,India,F,5120
10336,1790,16,1,Male,23,Son/Daughter,Class 8,1,7,India,F,5120
10337,1790,16,2,Male,20,Son/Daughter,Class 6,1,15,India,F,5223
10338,1790,15,1,Male,40,Spouse,Class 5,1,6,India,F,5153
10339,1790,19,1,Male,20,Son/Daughter,Class 7,1,11,India,F,5151
10340,1790,11,1,Male,38,Spouse,Class 5,1,6,India,F,5151
10341,1790,18,1,Male,33,Son/Daughter,Class 6,1,9,India,F,5153
10342,1791,7,1,Male,21,Son/Daughter,Bachelor Level and equiv.,3,6,Kathmandu,0,0
10343,1791,7,2,Male,18,Son/Daughter,Class 8,1,5,India,J,0
10344,1791,6,1,Male,24,Son/Daughter,SLC and equiv.,1,3,United Arab Emirates,0,0
10345,1791,1,1,Male,23,Spouse,Class 7,1,7,India,F,5120
10346,1791,3,1,Male,26,Spouse,Class 7,1,7,India,0,0
10347,1791,10,1,Male,31,Spouse,Class 2,1,5,India,J,9411
10348,1791,2,1,Male,16,Brother/sister,Class 6,4,16,India,J,9112
10349,1791,8,1,Male,42,Father / mother,Class 2,4,16,India,J,9412
10350,1791,9,1,Male,20,Son/Daughter,SLC and equiv.,3,5,Kathmandu,9,9999
10351,1791,9,2,Male,17,Son/Daughter,Class 7,4,17,India,J,9112
10352,1791,14,1,Male,22,Son/Daughter,Class 5,4,22,India,J,9412
10353,1791,5,1,Male,59,Spouse,Class 1,4,5,India,J,9629
10354,1791,5,2,Male,18,Son/Daughter,Class 10,4,17,India,J,9412
10355,1791,5,3,Female,18,Daughter-in-law,Class 7,5,17,India,9,9999
10356,1791,11,1,Male,26,Son/Daughter,Class 5,4,4,India,F,5131
10357,1791,11,2,Male,16,Son/Daughter,Class 8,4,4,India,J,9112
10358,1791,19,1,Male,52,Spouse,Illiterate,4,5,India,F,5120
10359,1792,4,1,Male,34,Son/Daughter,Class 3,1,4,India,J,9411
10360,1792,17,1,Male,32,Spouse,Class 5,1,7,India,F,5120
10361,1792,9,1,Male,33,Spouse,Class 8,1,8,India,F,5414
10362,1792,12,1,Male,44,Other relatives,Illiterate,1,6,India,F,5120
10363,1792,12,2,Male,14,Other relatives,Class 5,1,6,India,J,9622
10364,1792,11,1,Male,24,Son/Daughter,Illiterate,1,4,India,F,5120
10365,1792,18,1,Male,61,Spouse,Illiterate,1,2,India,F,5153
10366,1792,18,2,Male,31,Son/Daughter,Class 7,1,3,India,F,5153
10367,1792,18,3,Male,26,Son/Daughter,Class 8,1,2,India,F,5120
10368,1792,8,1,Male,16,Spouse,Class 7,1,3,India,J,9622
10369,1792,16,1,Male,26,Spouse,Class 7,4,6,India,J,9412
10370,1792,13,1,Male,34,Spouse,Literate (Levelless),4,6,India,J,9629
10371,1792,5,1,Male,25,Spouse,Class 12 and Intermediate,1,6,India,F,5132
10372,1792,3,1,Male,51,Spouse,Class 5,4,36,India,J,9112
10373,1792,10,1,Male,34,Spouse,Class 5,4,6,India,J,9112
10374,1792,14,1,Male,26,Son/Daughter,Class 7,4,2,India,F,5120
10375,1792,14,2,Male,21,Son/Daughter,Class 10,3,12,India,9,9999
10376,1792,14,3,Male,14,Son/Daughter,Class 3,4,2,India,J,9112
10377,1792,2,1,Male,24,Spouse,Class 2,4,1,India,J,9112
10378,1793,14,1,Male,22,Spouse,Class 6,1,5,India,F,5120
10379,1793,14,2,Male,19,Other relatives,Class 6,1,8,India,0,0
10380,1793,14,3,Female,46,Father-in-law / mother-in-law,Illiterate,7,3,India,9,9999
10381,1793,10,1,Male,24,Spouse,Class 10,1,4,India,J,9321
10382,1793,1,1,Male,61,Spouse,Class 3,1,2,India,F,5414
10383,1793,5,1,Male,15,Son/Daughter,Class 7,1,4,India,0,0
10384,1793,7,1,Male,42,Spouse,Class 9,1,4,India,F,5153
10385,1793,12,1,Male,20,Son/Daughter,Class 9,1,4,India,0,0
10386,1793,4,1,Male,59,Spouse,Illiterate,1,5,India,J,9111
10387,1793,15,1,Male,42,Spouse,Class 5,1,5,India,I,8153
10388,1793,15,2,Male,17,Son/Daughter,Class 9,1,10,India,J,9111
10389,1793,17,1,Male,28,Son/Daughter,Bachelor Level and equiv.,1,7,Kathmandu,B,1212
10390,1793,17,2,Male,26,Son/Daughter,Class 12 and Intermediate,3,1,Kathmandu,9,9999
10391,1793,2,1,Male,40,Spouse,Class 8,1,3,India,F,5151
10392,1793,11,1,Male,43,Spouse,Class 6,1,13,India,F,5153
10393,1793,8,1,Male,45,Spouse,Class 6,1,11,India,F,5151
10394,1793,3,1,Male,28,Spouse,Illiterate,1,12,India,F,5120
10395,1793,13,1,Male,26,Spouse,SLC and equiv.,1,8,India,I,8153
10396,1794,16,1,Male,36,Spouse,Class 4,1,6,India,0,0
10397,1794,8,1,Male,24,Spouse,Illiterate,1,4,India,F,5153
10398,1794,9,1,Male,20,Son/Daughter,Class 6,1,7,India,0,0
10399,1794,9,2,Male,18,Son/Daughter,Class 2,1,7,India,0,0
10400,1794,4,1,Male,18,Son/Daughter,Class 5,1,5,India,0,0
10401,1794,6,1,Male,22,Son/Daughter,Illiterate,1,5,India,F,5153
10402,1794,6,2,Male,24,Son/Daughter,SLC and equiv.,1,4,Banke,A,310
10403,1794,5,1,Male,37,Spouse,Literate (Levelless),4,2,India,J,9629
10404,1794,14,1,Male,45,Spouse,Literate (Levelless),4,12,India,0,0
10405,1794,14,2,Male,25,Son/Daughter,Class 5,4,3,India,0,0
10406,1794,11,1,Male,45,Spouse,Literate (Levelless),4,12,India,J,9629
10407,1794,17,1,Male,40,Spouse,Illiterate,4,12,India,J,9629
10408,1794,17,2,Male,14,Son/Daughter,Class 3,4,12,India,0,0
10409,1794,19,1,Male,25,Son/Daughter,Literate (Levelless),4,23,India,0,0
10410,1794,19,2,Male,16,Son/Daughter,Class 5,4,23,India,0,0
10411,1794,3,1,Male,37,Son/Daughter,Class 6,4,5,India,J,9412
10412,1794,3,2,Female,34,Daughter-in-law,Class 5,5,5,India,J,9321
10413,1794,3,3,Male,14,Grand son/daughter,Class 7,5,5,India,9,9999
10414,1794,15,1,Male,48,Spouse,Illiterate,4,36,India,F,5153
10415,1794,15,2,Male,19,Son/Daughter,Class 10,4,24,India,J,9122
10416,1794,15,3,Male,24,Son/Daughter,Class 6,1,3,Kailali,A,310
10417,1794,18,1,Male,37,Son/Daughter,Class 5,4,12,India,F,5153
10418,1794,13,1,Male,36,Spouse,Illiterate,4,3,India,F,5153
10419,1794,12,1,Male,38,Son/Daughter,Illiterate,4,12,India,J,9333
10420,1794,12,2,Female,29,Daughter-in-law,Class 6,5,12,India,J,9613
10421,1794,12,3,Male,26,Son/Daughter,Class 5,4,5,India,0,0
10422,1794,10,1,Male,48,Spouse,Literate (Levelless),4,12,India,F,5153
10423,1794,10,2,Male,22,Son/Daughter,Class 3,4,23,Malaysia,0,0
10424,1795,12,1,Male,26,Son/Daughter,Class 8,4,7,India,J,9412
10425,1795,12,2,Female,24,Daughter-in-law,Class 10,4,7,India,J,9111
10426,1795,6,1,Male,21,Son/Daughter,Class 12 and Intermediate,4,7,India,J,9629
10427,1795,13,1,Male,23,Son/Daughter,Class 10,4,9,India,J,9412
10428,1795,16,1,Male,31,Son/Daughter,Master Level and above,1,7,Doti,C,2330
10429,1795,7,1,Male,30,Son/Daughter,Literate (Levelless),4,3,India,0,0
10430,1795,7,2,Female,30,Daughter-in-law,Illiterate,7,3,India,9,9999
10431,1795,7,3,Male,5,Grand son/daughter,Nursery/LKG/UKG,5,3,India,,NA
10432,1795,15,1,Male,42,Spouse,Class 4,4,6,India,J,9629
10433,1795,11,1,Male,35,Son/Daughter,Class 5,4,6,India,0,0
10434,1795,11,2,Male,17,Son/Daughter,Class 10,4,13,India,0,0
10435,1795,19,1,Male,26,Spouse,Class 4,4,18,India,J,9412
10436,1795,17,1,Male,16,Son/Daughter,Class 10,3,4,India,9,9999
10437,1795,3,1,Female,3,Son/Daughter,NA,7,6,Kailali,,NA
10438,1795,18,1,Male,24,Son/Daughter,Bachelor Level and equiv.,3,2,India,0,0
10439,1795,5,1,Male,46,Son/Daughter,Illiterate,4,24,India,J,9111
10440,1795,8,1,Male,33,Spouse,Illiterate,4,6,India,J,9112
10441,1795,14,1,Male,63,Spouse,Illiterate,4,7,India,F,5153
10442,1796,13,1,Male,66,Father / mother,Class 8,7,8,Kailali,9,9999
10443,1796,13,2,Male,12,Son/Daughter,Class 7,3,60,Kailali,9,9999
10444,1796,13,3,Female,10,Son/Daughter,Class 5,3,24,Kailali,9,9999
10445,1796,19,1,Male,23,Father / mother,Illiterate,4,480,India,J,9622
10446,1796,20,1,Male,21,Son/Daughter,Class 9,4,24,India,J,9622
10447,1796,20,2,Female,18,Daughter-in-law,Class 8,5,24,India,9,9999
10448,1796,20,3,Female,1,Grand son/daughter,NA,5,12,India,,NA
10449,1796,7,1,Male,20,Son/Daughter,Class 12 and Intermediate,4,10,Maldives,J,9211
10450,1796,7,2,Male,17,Son/Daughter,SLC and equiv.,3,12,Kailali,9,9999
10451,1796,2,1,Male,20,Son/Daughter,Class 9,4,36,India,F,5120
10452,1796,2,2,Female,23,Daughter-in-law,Class 12 and Intermediate,4,24,India,J,9111
10453,1796,2,3,Male,0,Grand son/daughter,NA,5,0,India,,NA
10454,1796,5,1,Male,39,Spouse,Class 12 and Intermediate,1,0,Doti,E,4414
10455,1796,5,2,Male,16,Son/Daughter,SLC and equiv.,3,5,Kailali,9,9999
10456,1796,5,3,Male,14,Son/Daughter,Class 5,3,0,Doti,9,9999
10457,1796,9,1,Male,23,Son/Daughter,Class 12 and Intermediate,2,14,Doti,F,5221
10458,1796,9,2,Female,21,Daughter-in-law,SLC and equiv.,2,14,Doti,F,5223
10459,1796,9,3,Male,1,Grand son/daughter,NA,5,14,Doti,,NA
10460,1796,9,4,Male,20,Son/Daughter,Class 8,4,24,India,F,5153
10461,1796,9,5,Female,19,Daughter-in-law,Class 8,5,24,India,9,9999
10462,1796,9,6,Male,1,Grand son/daughter,NA,5,24,India,,NA
10463,1796,9,7,Male,19,Son/Daughter,SLC and equiv.,3,3,Kailali,9,9999
10464,1796,9,8,Male,17,Son/Daughter,SLC and equiv.,3,4,Kailali,9,9999
10465,1796,4,1,Male,43,Son/Daughter,Class 5,4,16,India,F,5153
10466,1796,4,2,Female,41,Daughter-in-law,Class 3,5,16,India,9,9999
10467,1796,4,3,Male,16,Grand son/daughter,SLC and equiv.,3,7,Doti,9,9999
10468,1796,12,1,Male,22,Son/Daughter,Class 3,4,12,United Arab Emirates,F,5120
10469,1796,8,1,Male,59,Spouse,Class 1,4,3,Kailali,H,7114
10470,1796,8,2,Male,29,Son/Daughter,Class 1,4,36,India,F,5153
10471,1796,8,3,Female,28,Daughter-in-law,Literate (Levelless),5,36,India,9,9999
10472,1796,8,4,Male,2,Grand son/daughter,NA,5,36,India,,NA
10473,1796,17,1,Male,43,Spouse,Class 3,4,36,India,F,5153
10474,1796,18,1,Male,46,Spouse,Class 8,4,12,India,F,5153
10475,1796,14,1,Male,21,Son/Daughter,Class 7,4,2,India,J,9112
10476,1796,10,1,Male,18,Son/Daughter,Class 5,4,9,India,J,9622
10477,1796,6,1,Male,19,Son/Daughter,Class 4,4,2,India,J,9112
10478,1796,3,1,Male,28,Spouse,Bachelor Level and equiv.,1,2,Achham,D,3253
10479,1797,5,1,Male,32,Spouse,Class 8,4,8,India,I,8322
10480,1797,2,1,Male,7,Son/Daughter,Class 1,3,2,Doti,,NA
10481,1797,4,1,Male,19,Son/Daughter,Class 7,4,24,India,J,9412
10482,1797,11,1,Male,39,Spouse,Class 5,4,7,India,J,9412
10483,1797,8,1,Male,33,Son/Daughter,Bachelor Level and equiv.,1,18,Doti,C,2341
10484,1797,6,1,Male,22,Son/Daughter,Class 12 and Intermediate,1,3,Kailali,A,310
10485,1797,6,2,Male,29,Son/Daughter,Bachelor Level and equiv.,1,14,Makwanpur,D,3112
10486,1797,10,1,Male,65,Spouse,Illiterate,4,9,India,J,9111
10487,1797,9,1,Male,25,Spouse,Bachelor Level and equiv.,1,73,Doti,C,2341
10488,1797,18,1,Male,21,Son/Daughter,Class 10,1,11,Doti,F,5412
10489,1797,13,1,Male,41,Spouse,Literate (Levelless),4,18,India,J,9412
10490,1797,19,1,Male,48,Son/Daughter,Class 5,1,0,Kailali,F,5412
10491,1797,19,2,Male,23,Son/Daughter,Class 12 and Intermediate,3,20,Morang,9,9999
10492,1797,12,1,Male,24,Son/Daughter,Class 10,4,6,India,J,9629
10493,1797,12,2,Male,16,Son/Daughter,Class 10,3,7,Doti,9,9999
10494,1797,1,1,Male,50,Spouse,Illiterate,4,14,India,J,9629
10495,1797,7,1,Male,22,Son/Daughter,Class 5,4,8,India,J,9112
10496,1797,7,2,Male,19,Son/Daughter,Class 10,4,12,India,J,9412
10497,1797,17,1,Male,34,Son/Daughter,Class 5,4,8,India,J,9112
10498,1797,17,2,Male,19,Son/Daughter,Class 10,4,9,India,J,9112
10499,1798,18,1,Male,22,Son/Daughter,SLC and equiv.,4,12,United Arab Emirates,H,7319
10500,1798,4,1,Male,22,Son/Daughter,Class 3,4,36,Kailali,J,9333
10501,1798,5,1,Male,17,Son/Daughter,Class 6,4,132,India,J,9333
10502,1798,5,2,Female,17,Son/Daughter,SLC and equiv.,4,16,Kathmandu,H,7319
10503,1798,5,3,Male,5,Grand son/daughter,Nursery/LKG/UKG,3,8,Kathmandu,,NA
10504,1798,6,1,Male,24,Son/Daughter,Class 2,4,0,India,J,9333
10505,1798,6,2,Male,18,Son/Daughter,Class 5,4,0,India,J,9333
10506,1798,10,1,Male,32,Son/Daughter,Class 8,4,3,India,F,5153
10507,1798,1,1,Male,29,Son/Daughter,Class 3,4,12,Kailali,J,9331
10508,1798,1,2,Female,24,Daughter-in-law,Class 7,5,12,Kailali,9,9999
10509,1798,1,3,Female,3,Grand son/daughter,NA,5,12,Kailali,,NA
10510,1798,1,4,Female,1,Grand son/daughter,NA,5,12,Kailali,,NA
10511,1798,1,5,Male,23,Son/Daughter,Class 4,4,9,Kailali,I,8321
10512,1798,2,1,Male,24,Spouse,Class 4,4,3,Kailali,J,9313
10513,1798,19,1,Male,49,Spouse,Class 4,4,3,India,J,9333
10514,1798,13,1,Male,39,Son/Daughter,SLC and equiv.,4,3,India,F,5246
10515,1799,8,1,Male,32,Spouse,Illiterate,4,240,India,J,9333
10516,1799,8,2,Male,16,Son/Daughter,Class 8,4,60,India,J,9312
10517,1799,8,3,Male,14,Son/Daughter,Class 6,4,30,India,I,8332
10518,1799,4,1,Male,32,Spouse,Class 8,4,10,Saudi Arabia,J,9112
10519,1799,11,1,Male,34,Spouse,Class 10,4,25,Malaysia,0,0
10520,1799,12,1,Male,42,Spouse,Class 2,4,9,India,F,5153
10521,1799,7,1,Male,37,Spouse,Master Level and above,1,0,Doti,C,2310
10522,1799,14,1,Male,26,Son/Daughter,Class 9,4,12,United Arab Emirates,J,9321
10523,1799,14,2,Male,24,Son/Daughter,Class 12 and Intermediate,1,2,Kanchanpur,F,5412
10524,1799,19,1,Male,22,Son/Daughter,Class 5,4,1,Dang,I,8212
10525,1800,10,1,Male,33,Spouse,Class 2,4,4,India,J,9629
10526,1800,15,1,Male,44,Spouse,Class 8,4,24,United Arab Emirates,0,0
10527,1800,9,1,Male,27,Son/Daughter,Class 12 and Intermediate,1,2,United Arab Emirates,0,0
10528,1800,9,2,Male,23,Son/Daughter,Class 9,1,21,Saudi Arabia,J,9412
10529,1800,17,1,Male,33,Spouse,SLC and equiv.,4,10,India,J,9629
10530,1800,12,1,Male,25,Other relatives,Class 10,4,1,Kailali,J,9311
10531,1800,2,1,Male,17,Son/Daughter,Class 6,4,5,India,J,9112
10532,1800,16,1,Male,39,Spouse,Class 8,4,8,India,F,5414
10533,1800,1,1,Male,46,Son/Daughter,Bachelor Level and equiv.,4,36,India,F,5120
10534,1800,1,2,Female,43,Daughter-in-law,Class 5,7,36,India,H,7532
10535,1800,1,3,Male,10,Grand son/daughter,Class 4,5,36,India,9,9999
10536,1800,14,1,Male,21,Son/Daughter,Class 10,4,5,United Arab Emirates,F,5131
10537,1800,3,1,Male,34,Spouse,Illiterate,4,5,Kaski,J,9321
10538,1801,18,1,Male,14,Son/Daughter,Class 8,3,60,Kathmandu,9,9999
10539,1801,18,2,Male,19,Son/Daughter,Class 7,4,12,Malaysia,J,9321
10540,1801,10,1,Male,29,Spouse,Class 4,4,60,India,J,9111
10541,1801,7,1,Male,18,Spouse,Class 8,4,240,India,J,9122
10542,1801,19,1,Male,31,Son/Daughter,Class 12 and Intermediate,4,12,India,F,5120
10543,1801,19,2,Male,26,Son/Daughter,Class 5,4,3,India,F,5153
10544,1801,2,1,Male,51,Spouse,Literate (Levelless),1,0,India,F,5153
10545,1801,2,2,Male,74,Father-in-law / mother-in-law,Literate (Levelless),7,9,Kailali,9,9999
10546,1801,2,3,Male,20,Son/Daughter,SLC and equiv.,3,2,Kailali,9,9999
10547,1801,2,4,Male,18,Son/Daughter,SLC and equiv.,3,5,Kailali,9,9999
10548,1801,2,5,Female,15,Son/Daughter,Class 7,3,3,Kailali,9,9999
10549,1801,6,1,Male,19,Spouse,Class 7,4,2,India,F,5120
10550,1801,6,2,Male,42,Father-in-law / mother-in-law,Literate (Levelless),4,3,India,F,5120
10551,1801,16,1,Male,43,Spouse,Class 1,4,10,India,F,5120
10552,1801,1,1,Male,27,Spouse,Class 8,4,2,India,J,9112
10553,1801,15,1,Male,28,Son/Daughter,Class 12 and Intermediate,4,12,Saudi Arabia,J,9331
10554,1801,9,1,Male,26,Son/Daughter,Class 8,4,4,India,J,9112
10555,1801,12,1,Female,22,Son/Daughter,Class 12 and Intermediate,3,3,Tanahu,9,9999
10556,1801,20,1,Male,27,Son/Daughter,Class 5,1,2,Sindhuli,A,310
10557,1801,20,2,Male,25,Son/Daughter,Class 4,4,2,India,F,5120
10558,1801,5,1,Male,36,Spouse,Class 5,4,4,India,F,5153
10559,1802,18,1,Male,26,Brother/sister,Class 5,4,1,India,J,9412
10560,1802,8,1,Male,49,Spouse,Illiterate,4,2,India,J,9214
10561,1802,8,2,Male,29,Son/Daughter,Class 8,4,2,India,J,9214
10562,1802,8,3,Male,21,Son/Daughter,Class 9,4,2,India,J,9214
10563,1802,4,1,Male,34,Spouse,Class 5,2,1,Bardiya,F,5161
10564,1802,7,1,Male,24,Spouse,Illiterate,1,12,India,J,9412
10565,1802,13,1,Male,28,Son/Daughter,Bachelor Level and equiv.,1,4,Saudi Arabia,J,9629
10566,1802,10,1,Male,34,Son/Daughter,Class 9,4,13,India,J,9122
10567,1802,10,2,Female,33,Daughter-in-law,Illiterate,5,13,India,J,9111
10568,1802,10,3,Male,23,Son/Daughter,Class 7,4,12,India,J,9122
10569,1802,10,4,Female,20,Daughter-in-law,Class 7,5,12,India,9,9999
10570,1802,10,5,Female,0,Grand son/daughter,NA,5,12,India,,NA
10571,1802,6,1,Male,26,Spouse,Class 12 and Intermediate,1,32,Malaysia,J,9629
10572,1802,14,1,Male,33,Spouse,Literate (Levelless),4,12,India,J,9334
10573,1802,9,1,Male,19,Grand son/daughter,Class 9,4,6,India,F,5131
10574,1802,3,1,Male,28,Spouse,Class 12 and Intermediate,4,10,Saudi Arabia,F,5223
10575,1802,11,1,Male,44,Spouse,Class 2,4,13,India,J,9112
10576,1802,1,1,Male,23,Son/Daughter,Class 12 and Intermediate,4,18,India,F,5153
10577,1802,1,2,Female,21,Daughter-in-law,Class 9,5,18,India,J,9111
10578,1802,1,3,Male,1,Grand son/daughter,NA,5,18,India,,NA
10579,1802,2,1,Male,23,Son/Daughter,Bachelor Level and equiv.,4,8,India,F,5414
10580,1802,2,2,Female,19,Daughter-in-law,Class 9,4,8,India,J,9111
10581,1802,2,3,Male,1,Grand son/daughter,NA,5,8,India,,NA
10582,1802,2,4,Male,19,Son/Daughter,Class 12 and Intermediate,4,10,India,F,5414
10583,1802,5,1,Male,38,Spouse,Class 4,4,6,India,J,9111
10584,1802,5,2,Male,19,Son/Daughter,Class 9,4,7,India,J,9112
10585,1803,1,1,Male,24,Son/Daughter,Class 9,4,12,Malaysia,J,9112
10586,1803,3,1,Male,30,Spouse,Class 8,4,10,India,J,9412
10587,1803,14,1,Male,16,Son/Daughter,Class 7,4,8,Kathmandu,F,5120
10588,1803,9,1,Male,30,Son/Daughter,Class 5,4,12,India,F,5246
10589,1803,15,1,Male,27,Son/Daughter,Class 12 and Intermediate,4,12,"Korea, Republic of",F,5223
10590,1803,2,1,Male,54,Spouse,Literate (Levelless),1,18,India,F,5153
10591,1803,2,2,Male,35,Son/Daughter,Class 5,1,11,India,F,5120
10592,1803,2,3,Female,33,Daughter-in-law,Literate (Levelless),5,11,India,9,9999
10593,1803,5,1,Male,17,Son/Daughter,Class 7,1,2,India,F,5120
10594,1803,20,1,Male,35,Spouse,Class 4,1,3,India,0,0
10595,1803,20,2,Male,17,Other relatives,Class 2,1,3,India,0,0
10596,1804,12,1,Male,57,Father-in-law / mother-in-law,Literate (Levelless),1,17,India,J,9214
10597,1804,10,1,Male,28,Son/Daughter,Class 7,1,10,India,J,9622
10598,1804,10,2,Male,24,Son/Daughter,Class 12 and Intermediate,1,6,India,F,5153
10599,1804,10,3,Male,22,Son/Daughter,Class 12 and Intermediate,1,3,Kathmandu,9,9999
10600,1804,14,1,Male,17,Son/Daughter,Class 6,1,6,India,0,0
10601,1804,9,1,Male,26,Spouse,Class 8,1,8,India,J,9622
10602,1804,20,1,Male,51,Son/Daughter,Class 1,4,12,India,0,0
10603,1804,20,2,Male,44,Son/Daughter,Class 10,4,12,India,0,0
10604,1804,20,3,Female,40,Daughter-in-law,Class 2,5,1,India,9,9999
10605,1804,20,4,Male,3,Grand son/daughter,NA,5,1,India,,NA
10606,1804,13,1,Male,23,Son/Daughter,Class 6,4,3,India,J,9111
10607,1804,13,2,Female,23,Daughter-in-law,Class 8,5,1,India,9,9999
10608,1804,13,3,Male,4,Grand son/daughter,NA,5,1,India,,NA
10609,1804,5,1,Male,19,Son/Daughter,Class 12 and Intermediate,4,34,Malaysia,0,0
10610,1804,2,1,Male,30,Spouse,Class 9,1,9,Kathmandu,A,310
10611,1804,8,1,Male,41,Spouse,Class 5,4,33,India,F,5132
10612,1804,8,2,Male,18,Son/Daughter,Class 7,4,9,India,J,9412
10613,1804,19,1,Male,31,Son/Daughter,Class 9,4,13,India,F,5120
10614,1804,19,2,Male,29,Son/Daughter,Class 8,4,12,India,F,5131
10615,1804,18,1,Male,44,Spouse,Illiterate,4,7,India,F,5153
10616,1804,17,1,Male,34,Son/Daughter,Bachelor Level and equiv.,1,3,Baitadi,F,5412
10617,1804,17,2,Female,28,Daughter-in-law,Bachelor Level and equiv.,3,3,Kailali,9,9999
10618,1804,17,3,Female,4,Grand son/daughter,NA,5,3,Kailali,,NA
10619,1804,15,1,Male,34,Son/Daughter,Class 5,4,11,India,F,5131
10620,1804,15,2,Male,26,Son/Daughter,Class 7,4,8,India,F,5120
10621,1804,15,3,Male,16,Son/Daughter,Class 7,4,9,India,J,9112
10622,1804,1,1,Male,21,Son/Daughter,Class 9,4,3,India,J,9112
10623,1804,1,2,Male,39,Other relatives,Class 8,4,9,India,F,5153
10624,1804,1,3,Female,36,Other relatives,Illiterate,4,24,India,J,9111
10625,1804,1,4,Male,14,Other relatives,Class 8,3,24,India,9,9999
10626,1804,1,5,Female,11,Other relatives,Class 4,3,24,India,9,9999
10627,1804,1,6,Male,8,Other relatives,Class 3,3,24,India,9,9999
10628,1804,1,7,Male,34,Other relatives,SLC and equiv.,4,9,India,I,8322
10629,1804,1,8,Female,31,Other relatives,SLC and equiv.,4,24,India,J,9111
10630,1804,1,9,Male,11,Other relatives,Class 5,3,24,India,9,9999
10631,1804,1,10,Male,5,Other relatives,Nursery/LKG/UKG,5,24,India,,NA
10632,1805,2,1,Male,39,Spouse,Class 12 and Intermediate,1,48,Baitadi,D,3259
10633,1805,2,2,Male,19,Son/Daughter,Class 12 and Intermediate,3,60,Kathmandu,F,5245
10634,1805,2,3,Male,20,Son/Daughter,Class 12 and Intermediate,3,16,Kathmandu,9,9999
10635,1805,8,1,Male,17,Son/Daughter,SLC and equiv.,3,24,Kathmandu,9,9999
10636,1805,15,1,Male,33,Son/Daughter,SLC and equiv.,1,7,Achham,F,5412
10637,1805,5,1,Male,18,Son/Daughter,Class 12 and Intermediate,3,3,Chitawan,9,9999
